id;name
05b0a5cd-1940-4b60-878d-b99620f4aa6b;CHAT CONSULTAS,BIM,CONSULTAS
a2c66101-647d-4d97-9b38-e18cfd9fa76e;CHAT CONSULTAS,BIM,INCIDENCIA
49ebeff3-69ae-41a9-9e32-89b552680c5a;CHAT CONSULTAS,BIM,INFORMACION DE PRODUCTO
651313db-b851-46b4-82f0-aa9246ad304c;CHAT CONSULTAS,CANALES,ADELANTO DE SUELDO
fffb0b14-8449-482f-b6e2-74b08e48d0f0;CHAT CONSULTAS,CANALES,CAMBIO DE OPERADOR
c1e64994-e453-49a2-a766-656b0097c245;CHAT CONSULTAS,CANALES,CLAVE SMS
911e6aaf-e019-4bf5-bb97-fa4ee6794b8b;CHAT CONSULTAS,CANALES,EFECTIVO MÓVIL
efd67d10-c65b-45f0-97dd-50f8e863a575;CHAT CONSULTAS,CANALES,OPERACIONES APP
7dec1804-69c7-4bbe-8fb1-d21d01ad48c0;CHAT CONSULTAS,CANALES,OPERACIONES BXI
06df067a-6438-40d1-8235-a8472f787f9e;CHAT CONSULTAS,CANALES,PRENDE Y APAGA
e016b998-7370-48de-a54a-e49952a12c11;CHAT CONSULTAS,CANALES,TOKEN DIGITAL
3545c017-5538-4c68-b7aa-44f959755a61;CHAT CONSULTAS,CROSSSELLING,CLIENTE ABORDADO
5754341a-2cdd-4988-be79-c2a1e5414b7d;CHAT CONSULTAS,CROSSSELLING,CLIENTE ACEPTA OFERTA
7e35d566-2e81-49df-97e9-3eecdc38524c;CHAT CONSULTAS,CROSSSELLING,CLIENTE NO ACEPTA OFERTA
81d3d66c-6b3b-4f3f-a767-0f88ad739b5b;CHAT CONSULTAS,CUENTA CORRIENTE,DERIVADO A BXT
831cad69-bda7-4238-9766-bbdc8a94da5b;CHAT CONSULTAS,CUENTA CORRIENTE,DERIVADO A OFICINA
a3fc14a7-5d4d-4809-9f51-f05666dffb43;CHAT CONSULTAS,CUENTA CORRIENTE,INFORMACION DE PRODUCTO
05764cd0-d7ed-4c6d-b19e-83ab107e63db;CHAT CONSULTAS,CUENTA CORRIENTE,REQUISITOS
8a93b96f-370b-43d6-a498-5c424a0c63ab;CHAT CONSULTAS,CUENTA CORRIENTE,SOLICITUD
32551241-f524-4700-ac41-89867ac7be5e;CHAT CONSULTAS,CUENTA GANADORA,APERTURA
618ebe08-175a-4f4b-987a-6163f4e62bc4;CHAT CONSULTAS,CUENTA GANADORA,BENEFICIOS
b083b6e4-a878-4190-b614-b21ca2cefb80;CHAT CONSULTAS,CUENTA GANADORA,CAMPAÑAS
dcc75c9d-8d7f-45c0-88d8-4b3678d0d4b0;CHAT CONSULTAS,CUENTA GANADORA,CODIGO DE CUENTA
4d421116-cb34-4f2f-8dd7-5a4428ef2552;CHAT CONSULTAS,CUENTA GANADORA,DERIVADO A BXT
16ec75db-241c-408b-b456-d4232db3eed9;CHAT CONSULTAS,CUENTA GANADORA,DERIVADO BXT
bb30df5d-04be-456c-993e-e183d0988643;CHAT CONSULTAS,CUENTA GANADORA,GANADORES
eefbbac4-f9e2-48f2-b59a-e341caf11b3c;CHAT CONSULTAS,CUENTA GANADORA,INCIDENCIA
55ee851d-b51e-4712-872c-da12374fffaf;CHAT CONSULTAS,CUENTA GANADORA,INFORMACION DE PRODUCTO
1fd0aef6-bd7f-47ac-bb7d-09dd8f706ed6;CHAT CONSULTAS,CUENTA GANADORA,SORTEOS
4bdbf3c7-0f51-407b-b124-9fee616c526a;CHAT CONSULTAS,CUENTA MANCOMUNADA,CONSULTAS
2120d8d1-6c2f-4a0b-803e-9f9264240d61;CHAT CONSULTAS,CUENTA MANCOMUNADA,DERIVADO A BXT
b6a4f1ba-d8e0-4951-a367-4cf0d13e5a59;CHAT CONSULTAS,CUENTA MANCOMUNADA,DETALLE DE CUENTA
892c8326-6ddd-45d9-8269-8ccc9a2de545;CHAT CONSULTAS,CUENTA MANCOMUNADA,INCIDENCIA
6c44ad74-5973-4523-aaf5-5b9f09cf4118;CHAT CONSULTAS,CUENTA MANCOMUNADA,INFORMACION DE PRODUCTO
251716ad-f855-4233-ae35-ad9ea312c7e1;CHAT CONSULTAS,CUENTA,CUENTAS,GANADORA CAMPAÑAS
f399345a-5ac7-41e6-9ef3-8a418b490941;CHAT CONSULTAS,CUENTAS,ADELANTO DE SUELDO
e116358c-571e-4366-a70b-37445d5790f6;CHAT CONSULTAS,CUENTAS,BENEFICIOS MUNDO SUELDO
8652dd54-99ff-47a0-ad3c-82cb46bd6231;CHAT CONSULTAS,CUENTAS,CANCELACIÓN DE CUENTAS
77242e72-7a2d-4761-956d-c45b4c4f7f5d;CHAT CONSULTAS,CUENTAS,CAPTACIÓN DE CTS
93af9374-e42a-4b37-977c-58df0db8ca18;CHAT CONSULTAS,CUENTAS,COMISIONES PRODUCTO
8782e0cd-a29f-4d80-bf02-2199419804f7;CHAT CONSULTAS,CUENTAS,CTS INFORMACIÓN
113fba9c-02ed-4457-9b1c-13d5e4ce4345;CHAT CONSULTAS,CUENTAS,CÓDIGO DE CUENTA
f3dd9258-e214-4d69-a6d1-09a46556e35a;CHAT CONSULTAS,CUENTAS,CÓDIGO SWIFT
b1c3f99f-3897-449f-b2bc-6de377f728a8;CHAT CONSULTAS,CUENTAS,DEPÓSITOS A CUENTAS
ad074773-14c9-4814-9877-263bc72a4e1e;CHAT CONSULTAS,CUENTAS,DERIVADO A BXT
688daf5c-df63-4a4c-a5b4-797fa98c4740;CHAT CONSULTAS,CUENTAS,DERIVADO A OFICNA
4c7b331c-3afa-446c-9929-2ff6e5bd9f76;CHAT CONSULTAS,CUENTAS,EXTRACTO DE MOVIMIENTO
f5112e3b-f25f-4518-be25-55d5218efc29;CHAT CONSULTAS,CUENTAS,INCIDENCIAS EN CAMPAÑAS
0088d822-e6e4-4f52-8a47-5b25d8ecac6e;CHAT CONSULTAS,CUENTAS,INFORMACIÓN DE  PRODUCTO
37ba1e07-998f-4224-bf41-d3d3ac31bd17;CHAT CONSULTAS,CUENTAS,INFORMACIÓN SOBRE CAMPAÑAS
a0de4772-4bd5-4da6-8b48-bb7b4927e49a;CHAT CONSULTAS,CUENTAS,NÚMERO DE CUENTA -COD INT 
6c5e11a2-610b-4320-84e4-4df89156be88;CHAT CONSULTAS,CUENTAS,RETENCIÓN DE SALDO
13ac1214-2cb5-4daa-895b-8e89866c8f2d;CHAT CONSULTAS,CUENTAS,SOLICITUD DE APERTURA
033dc8e8-ab43-47a0-a08e-00de9f9cf9ab;CHAT CONSULTAS,CUENTAS,SUBSIDIO COBRO
27aea34b-1f8e-45db-aaa2-64715f478b97;CHAT CONSULTAS,CUENTAS,TARJETA DE COORDENADAS
31131e1e-d827-4bb3-8a47-2d18ac19dff0;CHAT CONSULTAS,CUENTAS,TASAS Y TARIFAS 
a1ae7222-1237-4e3d-8535-c7f84bcebc3d;CHAT CONSULTAS,DEPOSITO A PLAZO,BENEFICIOS
16bf2ed2-daa0-4a19-84c7-504bf4571259;CHAT CONSULTAS,DEPOSITO A PLAZO,DERIVADO A BXT
e1906c3f-c515-4f43-b5f2-65a98c5a69d8;CHAT CONSULTAS,DEPOSITO A PLAZO,DERIVADO A OFICINA
4271b10d-c0f9-4a94-b974-77d222ade57d;CHAT CONSULTAS,DEPOSITO A PLAZO,INCIDENCIA
0f8e3f3b-195e-4006-862b-60d49b87112f;CHAT CONSULTAS,DEPOSITO A PLAZO,INFORMACION DE PRODUCTO
37e7dbeb-05ae-4665-8649-f7405ee1295d;CHAT CONSULTAS,EMPRESAS,DERIVACIÓN A BXT EMPRESAS
e97e88d7-70b9-4430-a694-f2542b1652c1;CHAT CONSULTAS,EMPRESAS,INCIDENCIA EN NETCASH
ed24632d-bbc4-4a77-a7c5-a665641f6706;CHAT CONSULTAS,EMPRESAS,INFORMACIÓN SOBRE NETCASH
8d774d8a-8313-4d8e-bbb6-af69f7a0a0d6;CHAT CONSULTAS,EMPRESAS,MALA ATENCIÓN EN BXT EMPRESAS
4913a1a6-b863-4836-a1ab-080e1d068d84;CHAT CONSULTAS,EMPRESAS,REACTIVA PERÚ
f5e32aca-ad8f-4adb-a8c5-f163c54d6dbf;CHAT CONSULTAS,INVERSIONES,DERIVADO A OFICINAS 
49d7ba99-98fb-482c-b276-31b055ce4abd;CHAT CONSULTAS,INVERSIONES,FONDOS MUTUOS INFORMACIÓN
c3438e0c-3768-4d51-93a1-b8e60828184e;CHAT CONSULTAS,INVERSIONES,REQUISITOS DE PRODUCTO 
5efbe2f5-acb4-416b-a1f8-da06804adfa3;CHAT CONSULTAS,INVERSIONES,TASAS Y TARIFAS
89341532-70bf-4541-89c7-4e4cb77b9fb5;CHAT CONSULTAS,LUKITA,AFILIACIÓN Y GUÍA 
4b0489cd-94fc-4a06-9954-6218a81f6217;CHAT CONSULTAS,LUKITA,INCIDENCIA CON LUKITA
099539e4-3843-4c9c-af54-c50d3cfceeb8;CHAT CONSULTAS,LUKITA,INFORMACION SOBRE LUKITA
90bf48c7-f376-49f7-880c-6d932835ec9c;CHAT CONSULTAS,MEDIOS DE PAGO,CHEQUES Y GIROS
fc32ba1a-1985-4403-85cb-355549c9f166;CHAT CONSULTAS,OFICINAS,DERIVACIÓN A OFICINAS
4e9c9c66-9ce6-4488-851d-921f45bf2276;CHAT CONSULTAS,OFICINAS,HORARIO DE ATENCIÓN OFICINAS
7bbb3b92-6392-443e-8504-8f1565d8ac8c;CHAT CONSULTAS,OFICINAS,INCIDENCIA EN OFICINAS
fb01954d-6769-486e-b2d6-97bd84a13831;CHAT CONSULTAS,OFICINAS,INFORMACION DE OFICINAS
62774917-dbed-4477-900a-5f741861465d;CHAT CONSULTAS,OFICINAS,MALA ATENCIÓN EN OFICINAS
f4997307-db10-4b33-a8c3-62cff35e63c2;CHAT CONSULTAS,OTROS,ACTUALIZACION DE DATOS
40386c26-66ba-4659-bef5-d3c2e39d702f;CHAT CONSULTAS,OTROS,CONSOLIDACIÓN DE DEUDA
c98d7d50-d998-4c65-807c-28e95e787996;CHAT CONSULTAS,OTROS,CONSULTAS DIVERSAS
79cb25ed-2cb4-4ab6-8e77-3c5ebee72908;CHAT CONSULTAS,OTROS,CORREOS FRAUDULENTOS
b7a13426-cfa5-46b4-866c-a3efd9cfd914;CHAT CONSULTAS,OTROS,REPROGRAMACIÓN DE DEUDA
24a38f4b-2ac1-4709-bd0b-b43d16b1c135;CHAT CONSULTAS,OTROS,RETIRAR DE LA BASE DE COBRANZAS
99f3833d-3fee-4d46-b5c2-da146e498db5;CHAT CONSULTAS,OTROS,RETIRAR DE LA BASE DE TELEMARKETING
3334163d-f0e3-49ba-b1d3-f467ac592e24;CHAT CONSULTAS,OTROS,SOLICITUD DE EMPLEO
55b6cad8-6416-4214-b304-c56fd4337cfe;CHAT CONSULTAS,OTROS,SUNAT
cc558d9d-1c94-42a2-a048-3102d863700d;CHAT CONSULTAS,OTROS,TIPO DE CAMBIO
3bd49b28-e4bc-4f72-848c-30b2be9b270d;CHAT CONSULTAS,OTROS,UBÍCANOS
db061091-cecd-43ed-a9e1-2772eff6e32d;CHAT CONSULTAS,OTROS,UUSARIO OFRECE SERVICIOS O PRODUCTOS
85f9da7b-7b2f-4cf1-956d-4e20340eb72f;CHAT CONSULTAS,PAYPAL,INCIDENCIA
e166e86a-1a22-4121-8670-840f616cdfb1;CHAT CONSULTAS,PAYPAL,INFORMACION DE PRODUCTO
ca20a5da-c58c-4bf0-bcf6-3b976e2827dc;CHAT CONSULTAS,PLIN,AFILIACIÓN Y GUÍA 
1832c926-eba2-4f17-b3b6-51a6e7ef253b;CHAT CONSULTAS,PLIN,INCIDENCIA CON PLIN
0a5c073d-a567-4302-862f-c6d109132649;CHAT CONSULTAS,PLIN,INFORMACIÓN SOBRE PLIN
b8272b30-65ea-42b9-a78d-23934f37337b;CHAT CONSULTAS,PRÉSTAMOS,CUOTA COMODÍN
d874fca0-89c7-4e60-bf72-47b95e81bf97;CHAT CONSULTAS,PRÉSTAMOS,INFORMACIÓN DE PRODUCTO 
a6f8148d-740e-4845-af3b-5b6c3e58ca39;CHAT CONSULTAS,PRÉSTAMOS,REQUISITOS DE PRODUCTO 
7a9a616b-9b3a-4af6-ab49-b9a26f016894;CHAT CONSULTAS,PRÉSTAMOS,SOLICITUD VÍA ONLINE 
cea9179d-3654-48cb-9083-740fcf645ee3;CHAT CONSULTAS,PRÉSTAMOS,TASAS Y TARIFAS
6f148651-59fb-4293-8da0-03c7a023113b;CHAT CONSULTAS,RECLAMOS,CONSULTA DE ESTADO DE RECLAMO
33b58eb6-1018-4011-8a25-e767527100cf;CHAT CONSULTAS,RECLAMOS,DERIVACIÓN A CHAT DE RECLAMOS
773c544b-c53a-4ab0-9803-1b3a0468c4c7;CHAT CONSULTAS,RECLAMOS,DERIVACIÓN A SOS CLIENTE
45dec3d0-e13d-4f2c-beae-3232190960c8;CHAT CONSULTAS,RECLAMOS,INGRESO DE RECLAMO CLIENTE
270a1dc7-109b-417a-bbf8-f0f7add1d580;CHAT CONSULTAS,SEGUROS,BENEFICIOS
18f599d3-9785-4cd1-aed6-5772c64392fd;CHAT CONSULTAS,SEGUROS,CANCELACIÓN DE SEGURO
a1e8bdb5-f975-465b-9888-cc3e887d9c55;CHAT CONSULTAS,SEGUROS,CONSULTAS
78d168b9-f3b2-41da-b586-5f06c63b9000;CHAT CONSULTAS,SEGUROS,INCIDENCIA
b6618e4d-f05e-4a12-bc46-80e31fe26019;CHAT CONSULTAS,SEGUROS,INFORMACION DE PRODUCTO
86a1fd5c-b366-48c3-9daf-e37bc644ad54;CHAT CONSULTAS,SEGUROS,SEGURO ONCOLÓGICO 
ad04c304-a9d5-4270-95f1-c469a42d3067;CHAT CONSULTAS,SEGUROS,SEGURO PROTECCIÓN DE TARJETAS SEGURO DENTAL 
dd6c2b11-ff03-4b14-9d09-e7eacaa2ce4f;CHAT CONSULTAS,SEGUROS,SEGURO SALIR 
5843bf3b-3ffc-4531-9fb9-f536987665ea;CHAT CONSULTAS,SEGUROS,SEGURO VEHICULAR
45e91ee1-2a25-4769-82f6-a10d6ebac9a2;CHAT CONSULTAS,SIN CONSULTA,CLIENTE NO TIENE CONSULTA
59bed2b9-a054-4d1a-b42c-8fa1ff1437b7;CHAT CONSULTAS,SOAT,CAMPAÑAS
8d72ec82-f277-444e-a6cc-1b5b0830db1c;CHAT CONSULTAS,SOAT,INCIDENCIA
ab4a76c9-c9c0-4a34-9976-577dde005576;CHAT CONSULTAS,SOAT,INFORMACION DE PRODUCTO
c0c774f4-0827-41df-8ec6-c7540eb84d40;CHAT CONSULTAS,TARJETA CON GARANTIA LIQUIDA,INCIDENCIA
5cff5c72-f315-4a5a-bfa6-c7b6cd5edabe;CHAT CONSULTAS,TARJETA CON GARANTIA LIQUIDA,INFORMACION DE PRODUCTO
1c8e1c58-174e-4004-a8c9-eddf41742358;CHAT CONSULTAS,TARJETA CON GARANTIA LIQUIDA,SOLICITUD DE TARJETA
0f41d992-b562-415d-bf10-00e94c453d8e;CHAT CONSULTAS,TARJETA DE CREDITO,BLOQUEO
5f090e58-69b1-4b37-8cc3-52da85c9a197;CHAT CONSULTAS,TARJETA DE CREDITO,INCREMENTO DE LINEA
55b14d51-226a-4501-9de2-fe49f1d66e8f;CHAT CONSULTAS,TARJETA DE DEBITO,BLOQUEO
b6b77870-fc7c-4afb-86cd-3440521633b8;CHAT CONSULTAS,TARJETA DE DEBITO,DERIVADO A BXT
ffa48145-f070-47bf-ac42-5357c079826b;CHAT CONSULTAS,TARJETA DE DEBITO,DERIVADO A OFICINA
22b6e490-6f75-41d6-9c5f-b565b6216256;CHAT CONSULTAS,TARJETA DE DEBITO,INCIDENCIA AL PAGAR
07c2d4a2-5ff6-46c7-b82f-a066927a57c0;CHAT CONSULTAS,TARJETA DE DEBITO,INFORMACION DE PRODUCTO
e4d9ca69-84de-491d-a360-9f05e00ef611;CHAT CONSULTAS,TARJETA DE DEBITO,PAGOS
33ecf843-4ed5-4abe-9218-a27991b38156;CHAT CONSULTAS,TARJETA DE DEBITO,PAGOS ONLINE
5ba2aa58-ae8b-4e2d-a8ef-a5a3799e3491;CHAT CONSULTAS,TARJETA DE DEBITO,PROMOCIONES EN TD
6ec758b4-7294-4a3a-9379-739205785682;CHAT CONSULTAS,TARJETA DE DEBITO,REQUISITOS
a27efad2-3b44-4234-a306-04c278769733;CHAT CONSULTAS,TARJETA DE DEBITO,SOLICITUD DE TARJETA
fcf9e6fd-25be-455a-9f6a-bfc210a97dd3;CHAT CONSULTAS,TARJETA DE DEBITO,TASAS Y TARIFAS
923a24ca-b831-4a16-b807-6daba825bed8;CHAT CONSULTAS,TARJETAS DE CRÉDITO,CANCELACIÓN DE TARJETA
e572bf83-0677-45aa-ad5f-edcd258ecbac;CHAT CONSULTAS,TARJETAS DE CRÉDITO,DERIVADO A BXT
c46555e7-25cf-4c63-bd72-8c8280e7eb3c;CHAT CONSULTAS,TARJETAS DE CRÉDITO,DERIVADO A OFICNA
f6fa34bc-af96-4296-9051-2e60d84104e1;CHAT CONSULTAS,TARJETAS DE CRÉDITO,ESTABLECIMIENTO AFILIADO
3ffea468-2f13-419c-8661-7bc669831309;CHAT CONSULTAS,TARJETAS DE CRÉDITO,ESTADO DE CUENTA
cc5336b4-125b-47c9-94ab-4263ad73d78f;CHAT CONSULTAS,TARJETAS DE CRÉDITO,EXONERACIÓN
7b742e9c-79a6-403f-9e06-d8c903872006;CHAT CONSULTAS,TARJETAS DE CRÉDITO,INCIDENCIAS EN CAMPAÑAS
bc452d2c-c854-4e5c-9fb6-433a3de6cbbe;CHAT CONSULTAS,TARJETAS DE CRÉDITO,INFORMACIÓN DE PRODUCTO 
d9e16e8b-0eb7-49c2-bc0c-3e181fc7f5b0;CHAT CONSULTAS,TARJETAS DE CRÉDITO,INFORMACIÓN SOBRE CAMPAÑAS
3ee2bc34-0afb-475b-876c-d02e9228756a;CHAT CONSULTAS,TARJETAS DE CRÉDITO,MEMBRESÍA
e9b24932-07fa-4498-b8a2-dba03498bf0f;CHAT CONSULTAS,TARJETAS DE CRÉDITO,PAGOS
22d74fe9-9cee-4cc2-94be-72849eafa603;CHAT CONSULTAS,TARJETAS DE CRÉDITO,PAGOS SIN INTERESES
379cf110-67f2-473c-9910-2364c05629d0;CHAT CONSULTAS,TARJETAS DE CRÉDITO,PROMOCIONES CON EL PRODUCTO
8b4b4041-0e20-4053-80eb-d8478c0b24df;CHAT CONSULTAS,TARJETAS DE CRÉDITO,PUNTOS VIDA
19d0b87b-a12a-4845-aaf0-09661dfcab82;CHAT CONSULTAS,TARJETAS DE CRÉDITO,REQUISITOS DE PRODUCTO 
aead917c-cb65-4f16-b06b-2d1486cbf8c8;CHAT CONSULTAS,TARJETAS DE CRÉDITO,SOLICITUD VÍA ONLINE
8533b5b4-2b16-414f-9a49-7d8f2eef839c;CHAT CONSULTAS,TARJETAS DE CRÉDITO,TARJETA ADICIONAL
85dd9d5e-01a3-46c6-9eeb-fee05b8b0dba;CHAT CONSULTAS,TARJETAS DE CRÉDITO,TASAS Y TARIFAS 
9143d5b9-7a1d-4c60-8f4d-9ca6da16bce6;CHAT CONSULTAS,TCAMBIO,CAMPAÑAS
b240659f-e280-46fa-a908-481a155cc0b5;CHAT CONSULTAS,TCAMBIO,INCIDENCIA
1112d54d-8bb4-4c29-b0ad-0310923d0541;CHAT CONSULTAS,TCAMBIO,INFORMACION DE PRODUCTO
f1e4cf9e-ff40-4332-96de-0d9ab0f32e1a;CHAT CONSULTAS,TEMAS GOBIERNO,CONSULTA DEPOSITOS SUNAT
c6a37a79-b471-477e-9ef9-3425e09e4fdc;CHAT CONSULTAS,TOKEN DIGITAL,TOKEN DIGITAL DESDE EL EXTRANJERO
6286f1b2-fb32-4ee3-bb04-e58bbe833933;CHAT CONSULTAS,TRANSFERENCIAS,INCIDENCIA AL TRANSFERIR
cd5fb570-ee63-4cd4-b9a2-faa31d76f5d4;CHAT CONSULTAS,TRANSFERENCIAS,TRANSFERENCIAS A OTRA PLAZA
3fadc655-09cc-4c19-8ba7-09e67cc53256;CHAT CONSULTAS,TRANSFERENCIAS,TRANSFERENCIAS AL EXTRANJERO
dc6f64da-0878-4926-8e32-9f6fc3864073;CHAT CONSULTAS,TRANSFERENCIAS,TRANSFERENCIAS AL MISMO BANCO
690b9d5b-74e3-4ba9-a71d-39c96396cfb4;CHAT CONSULTAS,TRANSFERENCIAS,TRANSFERENCIAS INTERBANCARIAS
c10a1262-b32e-4681-8cf6-4512c1a20db5;CHAT CONSULTAS,VEHICULAR,CONSULTAS
218aadbc-bf38-40a5-a2f4-8d7c36c6920d;CHAT CONSULTAS,VEHICULAR,INCIDENCIA
1c0c1c43-9c5b-4538-8651-f086a0f4874c;CHAT CONSULTAS,VEHICULAR,INFORMACION DE PRODUCTO
12c5345e-ba92-49cd-8757-71b12d5cc600;CHAT CONSULTAS,VEHICULAR,LEVANTAMIENTO DE PRENDA
c22e496e-acfc-45fe-93b0-7df97fcb5e0a;CHAT CONSULTAS,VICIO,VICIO
01a7c4a4-21e7-41e9-8194-d33ca0e49562;CHAT RECLAMOS,CANCELACIÓN DE CUENTAS O SEGURO,CONSULTA
ae44d7c6-f77d-4470-8c2f-2d1f93e8f2dc;CHAT RECLAMOS,CANCELACIÓN DE CUENTAS O SEGURO,DERIVACIÓN OTROS CANALES DE ATENCIÓN
f084cfdd-a026-4493-b849-cb64553bd2a1;CHAT RECLAMOS,CANCELACIÓN DE CUENTAS O SEGURO,SITE DE CANCELACIÓN
88c119aa-1e88-43b3-aa3a-d31efe692e6e;CHAT RECLAMOS,CORTE DE COMUNICACIÓN,CORTE DE COMUNICACIÓN O VICIO
8283e9dd-518c-4a8c-8848-2796ca2f205f;CHAT RECLAMOS,DISCONFORMIDAD DE COBRO DE COMISIONES/PENALIDAD E INTERESES,CONSULTA
11f60610-ee41-4564-a708-5a562b85492f;CHAT RECLAMOS,DISCONFORMIDAD DE COBRO DE COMISIONES/PENALIDAD E INTERESES,DERIVACIÓN OTROS CANALES DE ATENCIÓN
f7dbd141-cec7-4f85-88c8-404cf9800ba7;CHAT RECLAMOS,DISCONFORMIDAD DE COBRO DE COMISIONES/PENALIDAD E INTERESES,DEVOLUCIÓN - BBVA RESUELVE
4190f048-6a82-44f6-89df-278311506a2d;CHAT RECLAMOS,DISCONFORMIDAD DE COBRO DE MEMBRESÍA,CONSULTA
e79aa826-880c-42d4-ad12-2b7abba08a79;CHAT RECLAMOS,DISCONFORMIDAD DE COBRO DE MEMBRESÍA,DERIVACIÓN OTROS CANALES DE ATENCIÓN
7704a259-2616-4e8f-9354-6c55d9ac08e6;CHAT RECLAMOS,DISCONFORMIDAD DE COBRO DE MEMBRESÍA,DEVOLUCIÓN
bd38d0ed-942d-45ff-8ea2-19afec5c130c;CHAT RECLAMOS,DISCONFORMIDAD DE COBRO DE MEMBRESÍA,FRACCIONAMIENTO
6e6b5fcd-b947-4334-8821-ba124db24ce5;CHAT RECLAMOS,ENVÍO EECC,AFILIACIÓN ENVÍO ELECTRÓNICO TC Y CUENTAS
67c1df7b-c179-4e71-89e0-745657cfb428;CHAT RECLAMOS,ENVÍO EECC,CONSULTA
598db0b8-cec6-45d3-8659-bf6e954ca285;CHAT RECLAMOS,ENVÍO EECC,DERIVACIÓN OTROS CANALES DE ATENCIÓN
b815c624-841b-4ad0-a0f3-5704556b108c;CHAT RECLAMOS,ENVÍO EECC,INGRESO DE SITE ENVÍO DE EECC - CUENTAS
95960666-44b6-4a01-8ccd-416ae88cb04c;CHAT RECLAMOS,ENVÍO EECC,REENVÍO EN LÍNEA EECC - TARJETAS DE CREDITO
1723fdca-f0f5-4502-9a93-187d3ecf6ab1;CHAT RECLAMOS,NO RECONOCE OPERACIÓN Y/O MOVIMIENTO,CONSULTA
c10a49aa-447e-44ee-9b97-496f5ce34aa9;CHAT RECLAMOS,NO RECONOCE OPERACIÓN Y/O MOVIMIENTO,DERIVACIÓN OTROS CANALES DE ATENCIÓN
bcb45c6a-cc8f-4fef-afe1-dacc72ca4c7f;CHAT RECLAMOS,NO RECONOCE OPERACIÓN Y/O MOVIMIENTO,RESOLUCIÓN EN LÍNEA
07910acc-0dfb-44cf-8841-820ba02cdaa3;CHAT RECLAMOS,NO RECONOCE OPERACIÓN Y/O MOVIMIENTO,SITE ONR - OP.PENDIENTES DE PROCESAR
52c5fea0-9596-4924-be4b-dfaf7c43b2b9;CHAT RECLAMOS,OTROS,DERIVACIÓN EQUIPO CONSULTAS
8401919b-7728-4ac1-a3f0-408fc9546314;CHAT RECLAMOS,OTROS,DERIVACIÓN OTROS CANALES DE ATENCIÓN
683f2fed-43c1-4f25-a74b-9008ee556a57;CHAT RECLAMOS,OTROS,EXPLICACIÓN ARGUMENTATIVA
d587a348-7963-4b60-89de-049b5dbabe1d;CHAT RECLAMOS,PRIORIZACIÓN/AGREGAR INFORMACIÓN ADICIONAL O BAJA DE CASOS,INGRESO DE REGISTRO DE GESTIÓN
c8268525-f407-497b-88cf-ff0c831eede8;CHAT RECLAMOS,PROBLEMAS CON CAJERO AUTOMÁTICO BBVA,CONSULTA 
7d496370-7498-4c5e-a732-a3b8cbc5ba18;CHAT RECLAMOS,PROBLEMAS CON CAJERO AUTOMÁTICO BBVA,DERIVACIÓN OTROS CANALES DE ATENCIÓN
faaf6957-e98a-4e74-94d5-b0b5bc274598;CHAT RECLAMOS,PROBLEMAS CON CAJERO AUTOMÁTICO BBVA,SITE CAJERO RETIRO
1c52da0e-8206-4ecb-ae6c-57d6b4a8b272;Consulta comercial Avales
29ed93b4-b986-44e7-bcdd-9c824db570a7;Consulta comercial Cartera
4010b1b3-27b4-4809-b284-de70edf42448;Consulta comercial Cta a plazo DIVAS
a9c0165f-a2b6-4106-9e36-6549a4f1cb61;Consulta comercial Cta ahorros
3af9540e-d5b1-435d-afb6-1194b3324953;Consulta comercial Cta Cte
cc0e9d3b-2c11-4999-acd1-23ffbf51d421;Consulta comercial CTS
3b5a9337-97b0-4af8-ab51-ebe1ee6faa34;Consulta comercial Fondos mutuos
6d073703-9f76-473e-93d8-e78438f08843;Consulta comercial Garantías
ff7663b8-b409-4708-ae43-dac8549b0ad9;Consulta comercial Otros
f8ba0b67-0a35-458e-8b8e-2e06a8ece54c;Consulta comercial Préstamos
4ba21771-45ab-4f66-9a27-7b42f3a7c02a;Consulta comercial Seguros
7c1c2918-3b93-4325-aa51-3b1f1667b1d1;Consulta comercial Soc formación
4268dd94-9573-4ea9-8e13-2f7587d261db;Consulta comercial Tarjeta de crédito
34477ec9-98b4-4ce1-80c6-fddcdfd0a5eb;Consulta comercial Tarjeta de débito
02786258-4682-4ef4-b4fa-1b28c053674a;Consulta comercial Valores
2c6c6de7-4ff3-49ce-bfdb-5c67340596ac;Consulta COVID
fc602907-68ca-4c13-8642-15140533f7d4;Consulta NO-COVID
09be72e3-e6db-45a5-8af6-60e7a13d9557;CONSULTAS,BONO UNIVERSAL O BONO SOCIAL O BONO INDEPENDIENTE
1bfbd344-f675-4a5f-8163-c09a1c40dff5;CONSULTAS,CTS
a983afd7-e575-4574-8d9d-b68336c3b5dc;CONSULTAS,EXONERACIÓN DE COMISIONES
b900d75d-2b90-4aca-8fd7-8d22cf30ad4f;CONSULTAS,LIFEMILES
7b39e477-b8d4-4643-9af4-4e9183dda0d9;CONSULTAS,NO CORRESPONDE
3d35a881-a5a0-4bb1-a2b3-c14feb7c2f82;CONSULTAS,REPROGRAMACIONES/ REPROGRAMACIÓN DE PRÉSTAMOS
33b6638a-1f7b-48f2-8556-76d66431f816;CONSULTAS,REPROGRAMACIONES/ REPROGRAMACIÓN DE TARJETA DE CRÉDITO
